Date,KEY,KLAC,TOT,AXP,TOL,CHT,BBDO,KGC,LYFT,TRGP,WRB,BUD,TMO,IVZ,EQH,LEVI,AVY,UAA,ATR,ATO,DXCM,FIVE,IEP,WEC,AU,IAC,TDG,WLTW,ADP,K,TJX,JNJ,ARE,JKHY,WDAY,GOOG,KSS,TTC,BURL,GOOGL,BCH,GOLD,IVV,MT,KSU,BCS,PSXP,KR,MTB,CZR,PFPT,BBVA,APTV,H,INFY,BBY,FBHS,HPE,KMB,MPLX,HPQ,KO,TEVA,GSX,URI,KIM,CNI,BMRN,BRO,BA,EQNR,MPW,BFAM,BHP,AEE,TROW,LMT,ET,CM,TRMB,IMO,OKTA,FE,HXL,TXN,ZNH,BEN,TXT,TM,VZ,GNRC,QSR,IQ,CCEP,TV,DVN,IT,BK,PLD,BDX,GIB,DT,LOW,TS,CHL,UNP,BMO,TDOC,BMY,LLY,LRCX,NOV,INFO,TSN,JPM,UNH,LNC,GPN,WYNN,BLK,CF,BLL,CACC,UL,LSXMK,ARCC,ZNGA,UGI,GLIBA,LEN,UPS,UHS,AEG,BGNE,AEM,SCI,IBM,WELL,SPGI,DPZ,NVCR,SLF,AEP,SBAC,IDXX,ICE,PB,ADM,EC,SNPS,MLCO,MOMO,SQM,LYV,HDB,PLAN,MYL,HUM,ADI,FTS,DISCA,SO,TSLA,HUBB,HSY,PTON,ABBV,LSXMR,AJG,ALB,VER,HON,SPOT,IFF,TDY,SUI,NUAN,PRU,POOL,STM,IEX,E,GRFS,PRAH,AFL,SAN,DD,PAGS,APA,NTR,TCF,FWONK,SQ,AES,IPG,INTU,BILI,AMX,AZPN,KEYS,VIAC,NDAQ,AME,INTC,FLEX,UN,SYY,AMD,PAYC,PDD,RELX,ALK,LBTYA,TTM,LBTYK,STOR,CS,NVS,AON,DB,JBHT,HIG,CBOE,JAZZ,PXD,LHX,TIF,TFX,CNHI,SRPT,ARW,BSBR,J,VRSK,CFG,ITW,TER,USB,UMC,TPR,RGLD,DDOG,APH,RMD,QRVO,APD,DUK,TEF,WPC,MASI,DXC,STZ,MRO,CP,SHOP,WY,HUBS,ZS,CI,CL,CMG,FCAU,DNKN,PAA,WB,MHK,AMRN,WSO,WST,NTNX,MO,ALLY,CLR,PODD,TSCO,SLG,USFD,CVX,KRC,BNS,KMX,STNE,CRM,SUZ,WMT,CEA,CHD,MTN,CHA,JEF,HII,VMW,AAL,CNA,XLNX,SNN,ACAD,SNY,MSFT,BRKR,ALC,CMS,PAC,MU,CMA,CLX,MDB,GM,STX,CTXS,CPRT,WPP,BNTX,XOM,DGX,NRG,ZION,TEAM,MPWR,ETFC,RNR,KKR,NTCO,LW,NBL,CTAS,BAC,CPT,COO,GMAB,MXIM,DEI,CRH,TRI,STE,MSCI,CHWY,CPB,NRZ,ZBRA,RACE,CSCO,VALE,COF,C,XYL,ALV,MSI,LIN,CSL,HSIC,QGEN,AIZ,XP,CTSH,RE,CHRW,SPLK,TSU,DRI,ABB,BX,RYAAY,JCI,WRK,NEM,NDSN,FWONA,RY,AFG,KL,ATH,AIV,VEDL,FNV,IQV,COTY,MAA,LYB,W,CSGP,LUV,EPD,WM,WUBA,VAR,CBSH,BAX,L,TAL,FAF,ROP,BP,TU,ITUB,BAM,AQN,CASY,EXPE,WEX,GGB,DFS,TWTR,SJR,ACM,LNT,WU,XRX,ULTA,COUP,NGG,GDS,MCD,MKC,SC,BWA,PSX,VNO,AVB,MCHP,CNC,CERN,CBRE,MFC,BBL,JLL,HLT,VLO,RDY,IONS,MDLZ,LNG,EBAY,MAR,CVS,VFC,ARMK,MAS,EHC,XRAY,BSX,ELS,WDC,MGA,RCI,CUK,MGM,WBK,OMF,VOYA,CHDN,VTR,HEI,CAT,MDU,HAS,CAG,WBA,BWXT,CAH,CGNX,SBS,KNX,MMC,WMB,CMCSA,ATHM,MMM,LEA,TSM,WIT,WCN,ARNC,DOCU,MLM,CVE,HSBC,WORK,NWSA,NMR,BYND,MCK,HTA,CDNS,SBNY,NLSN,TECK,WHR,CCK,CINF,IRM,CCL,MDT,VRTX,HES,AMZN,CHTR,OGE,PCG,IX,PM,ALGN,COST,PCAR,BCE,ICLR,IPGP,DELL,EFX,HDS,ORI,PKI,TWLO,DBX,OKE,PAYX,ED,TTD,WAT,OMC,TLK,EL,SNAP,OHI,ZM,ECL,AKAM,IR,MRNA,MFG,RGA,EOG,FRC,PBA,EXC,PEG,ASML,MGP,BIO,AWK,EA,PNR,LITE,BKI,CNQ,ENIA,AGR,AGNC,EMR,EMN,ERIC,CME,OXY,VICI,ZBH,COP,FTV,PRGO,F,Z,PBCT,PHM,LSXMA,PGR,FAST,AMTD,PHG,FANG,CTVA,CDK,CRL,PH,PG,ABC,ESS,A,ETR,MMP,PEP,SRE,NEE,ING,EQR,PFG,KDP,EXPD,BTI,PLNT,PFE,PNC,ACGLP,SNP,FICO,PNW,CAJ,ISRG,AMH,GLPI,NVDA,VIV,STT,MS,FMS,PTC,TEL,YUM,PINS,PKX,FCX,PKG,SU,BEP,SKM,SWK,WIX,G,TD,ETN,CW,PUK,MIDD,DLR,HTHT,PPL,UBER,MKSI,CTL,FTI,NKE,MTD,LH,NOK,CSX,SPG,ST,NI,ILMN,CCC,NICE,TCOM,LB,NLOK,DE,MBT,ARES,MOH,LVS,DCI,MOS,NTES,ABEV,VST,RSG,BAH,NYT,SSNC,MRVL,NTRS,D,NOC,NCLH,WAB,SGEN,BIDU,SE,DAL,CONE,WFC,CHU,SNX,AMT,V,CUBE,MCO,TSG.CNT,TRP,ON,NVO,DOV,RL,LAMR,JNPR,CRWD,TTWO,FFIV,DHI,DHR,CABO,PBR,AYX,DIS,NUE,IBKR,ENIC,ZEN,GRMN,NSC,ODFL,XEL,JD,CDW,BHC,SCCO,UBS,TMUS,HRC,MTCH,CCI,TAK,ORCL,DTE,NBIX,O,AIG,MA,BIP,NOW,NWL,CG,DRE,DOW,ANTM,EIX,KMI,VIPS,CQP,ACC,GPC,CAE,RIO,GPS,ANSS,ADBE,RPM,HCA,LYG,CGC,AZN,POST,XPO,GNTX,BPY,MRK,ROST,FMX,COLD,CVNA,EBR,PSA,PVH,SMG,HD,STWD,LKQ,AMP,AXTA,TXG,HBAN,BXP,FIS,HAL,BIIB,EXR,DG,NTAP,BBD,T,GWW,SBUX,WLK,SPR,SSL,AER,SCHW,ENTG,MLNX,INGR,HOLX,IBN,AMAT,HFC,EDU,HMC,ALLE,UAL,HST,TME,FDS,WES,SHW,CIB,SIRI,FNF,MET,SEIC,NNN,LFC,ACN,INVH,ZTO,ZTS,SNE,IAA,ABT,SNA,VOD,HZNP,AOS,HRL,SIVB,AVGO,SLB,TW,AMGN,AAP,EXAS,AVLR,TRV,APO,CNP,SMFG,BR,DISH,CIEN,FMC,BABA,CTLT,SYF,DLB,CB,FLIR,SYK,EEFT,CXO,WWD,FITB,VEEV,FISV,ROKU,IHG,FTNT,ASX,RBS,PPG,PEAK,AMCR,DVA,VRSN,ACGL,LPLA,ARGX,PPC,QCOM,LULU,CHKP,BKR,ATVI,EPAM,SAP,EW,ZG,RNG,AAPL,AVTR,RHI,ELAN,GD,OTEX,SWKS,REGN,ES,EVRG,ENB,BG,GE,ASND,SJM,YNDX,GWRE,GDDY,TFC,MNST,GS,REG,CDAY,RCL,OLED,GSK,ALXN,PYPL,YUMC,NLY,WPM,LOGI,GLW,INCY,FB,GIS,ERIE,GL,ORAN,FOXA,PANW,RS,LDOS,GLPG,BAP,GILD,ROK,ABMD,ROL,EWBC,MPC,LBRDK,RJF,GGG,PE,PCTY,TRU,RF,ACGLO,MORN,TAP,ANET,VMC,HNP,EBAYL,RETA,MELI,TYL,BSAC,ATUS,WBC,ACH,IP,ALNY,MKTX,SBGL,MSG,INXN,Y,LK,SHG,TGT,LN,LII,TSG,S,AGNCN,SYNH,CY,ZAYO,ADSK,DOX,LBRDA,CE,EQIX,GH,GDI,UTX,PEN,ALL,AZO,BATRA,MKL,PEGA,PTR,UDR,NXPI,DCUE,CEO,CHE,AIZP,FRT,CFXA,KHC,ESLT,DEO,OC,KB,FLT,ORLY,WTRU,FDX,CACI,JHX,SLMBP,WF,TECH,NVR,SWP,CMI,DLTR,RTN,UI,KEP,NFLX,UHAL,AGNCM,AMED,AGN,BKNG
2020-06-11,-292,2,87,-1,60,81,1054,-488,-43,-109,31,46,8,-416,-67,198,-2,-332,-10,18,-10,-36,80,42,-141,-2,-4,-9,21,61,-11,9,8,17,-9,5,-168,58,-15,18,164,-93,-14,-159,-19,123,56,-53,-19,-339,12,656,-31,11,-235,-1,36,-328,28,-59,-85,13,-299,-34,-28,-216,45,-21,-85,-16,154,-51,-2,64,-5,23,-3,-63,19,51,184,-22,59,-88,22,123,-72,45,31,-16,-41,48,41,82,48,-242,12,-74,41,-9,59,-10,19,282,80,14,53,-22,2,4,-8,91,52,36,12,7,-73,11,-39,4,-79,33,-9,50,-30,-15,-440,-7,20,-40,28,12,153,24,-21,-34,30,41,1,-6,23,89,26,-3,-8,42,34,-27,254,-3,83,102,71,-48,43,-73,-251,-4,-12,91,-61,-55,-4,-23,23,18,-11,14,-2,4,-524,17,-6,-6,2,10,-150,-11,-13,142,-12,188,91,-9,30,1330,57,-50,-252,56,-77,18,-28,-273,-93,4,-36,59,28,-15,-169,26,-49,1,-322,73,24,-76,-13,30,170,-6,43,-284,-143,-64,149,46,2,-277,-20,39,6,-23,-28,11,-28,7,593,-25,10,472,48,-11,-139,23,-40,-27,1492,26,-16,-21,34,-2,-32,3,16,439,-67,-18,-292,-16,-646,7,-3,71,11,-35,-2,-27,3,68,22,-331,95,40,-593,9,-13,83,15,-142,21,-5,-7,-62,-129,16,30,60,-10,-14,4,524,32,210,25,10,130,-135,21,22,-283,97,-19,98,-1,64,10,45,23,20,-65,-65,-46,-11,-4,-8,22,-18,4,100,43,-28,-23,-106,-97,3,-2,18,-23,-8,107,-34,-109,8,-130,-14,4,96,17,81,119,43,14,7,-77,54,-19,5,14,-60,-288,-9,-33,-58,-7,-12,14,18,-63,-33,8,57,10,-5,-48,-4,37,-35,173,-41,26,-31,140,-31,11,121,52,14,15,-53,34,312,-21,2,-687,27,-3,-23,-1,-69,-82,38,74,-33,9,-1,74,1,44,7,104,62,-383,116,291,4,-35,-19,443,-49,-41,214,58,8,-171,-99,-7,-19,69,-59,17,-18,59,-7,-25,-66,-2,-8,49,39,33,141,89,37,-24,1,56,56,17,1,-65,-2,-2,26,160,-75,-3,-75,-63,55,4,90,38,262,-150,295,63,-42,-2,-13,-2,-13,145,55,-41,53,65,-11,2,395,-6,-15,-208,-60,28,20,17,39,1243,12,169,-13,-4,133,100,-91,139,904,-27,-9,-3,21,-29,-250,-74,-13,10,-52,12,-130,31,-3,-5,16,4,-60,-235,51,54,-13,10,20,58,10,8,59,15,-58,13,-37,-19,-52,17,32,-18,-11,-14,21,171,-4,-113,93,-17,-19,-26,24,-60,1515,-39,-42,-8,47,-74,-32,10,95,-3,-2,-17,-6,-13,-58,110,351,55,-222,-71,-42,-267,-6,-217,-195,-9,40,-69,-29,-437,-30,333,-7,93,17,-20,-81,82,-54,38,36,-6,-15,3,9,8,-13,2,40,-2,-1,8,122,-28,-22,50,-17,103,-3,-66,-3,158,88,-2,22,190,6,-163,27,-7,-41,-1,-59,93,-11,-1,-12,-170,101,-332,-11,-243,19,173,-3,-15,-63,22,7,28,123,-33,4,85,-88,-83,29,-356,-10,41,1,15,-707,49,-53,-50,-98,2,74,-4,41,-250,-146,-8,-135,4,-20,46,-5,-140,-7,-1325,-194,14,-35,-1,65,-59,-14,8,4,-191,54,-19,2,-38,-46,-47,-88,336,-8,12,17,-23,13,-81,65,-206,57,14,-11,-31,-137,-26,-24,-14,76,-4,-1,-196,-13,-6,63,60,689,-15,15,5,-21,-9,-15,22,-102,93,253,-18,-21,-4,20,186,26,-8,-24,61,-116,4,91,-8,77,1,5,15,3,-19,-173,-138,107,-63,23,216,33,-401,9,2,-32,-7,1040,-168,30,-41,-24,-150,34,35,17,-16,-103,-26,560,-8,-37,-12,15,114,103,2,-152,14,-440,-21,12,-129,-5,9,-14,49,-167,-49,13,-29,46,-127,-176,-26,-94,42,-68,21,14,10,28,-16,-12,119,17,-99,-302,144,9,-124,7,-19,-626,-124,-30,32,66,358,16,25,8,3,58,-106,11,29,13,-68,-40,74,2,2,210,-21,-2,9,-21,-35,-22,39,-229,333,8,40,-39,35,8,-43,-132,19,5,-10,11,-21,-60,-31,-203,-11,35,-34,83,-21,846,1003,13,-91,-292,-26,13,-86,-56,6,-45,22,-1,-2,-63,1,-3,29,3,50,-9,-36,26,17,-134,21,94,-9,-4,23,-34,109,58,-503,25,-4,79,31,5,10,57,-7,-25,-3,-23,-28,62,-30,11,8,-634,-39,41,-154,3,15,7,16,35,335,-72,-1,-2,9,12,-8,34,-3,-7,66,-6,-56,23,-5,-62,-239,5,13,-312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
