Date,CSCO,VALE,COF,ALV,C,XYL,MSI,LIN,ZION,DGX,NRG,TEAM,RNR,KKR,ETFC,MPWR,NTCO,LW,NBL,CTAS,BAC,CPT,GMAB,COO,MXIM,AIZP,DEI,CRH,TRI,STE,MSCI,CHWY,CPB,NRZ,ZBRA,RACE,ABB,BX,WRK,RYAAY,JCI,NEM,NDSN,FWONA,AFG,RY,KL,SYNH,ATH,AIV,VEDL,CSL,HSIC,QGEN,AIZ,XP,CTSH,CHRW,SPLK,TSU,DRI,MO,ALLY,CLR,PODD,TSCO,SLG,USFD,CVX,KRC,BNS,KMX,STNE,CRM,SUZ,WMT,CEA,CHD,MTN,CHA,CHE,MRO,STZ,CP,SHOP,WY,HUBS,ZS,CI,CL,FCAU,DNKN,PAA,MHK,WB,AMRN,MELI,WSO,LK,NTNX,WST,CMA,Y,MDB,CLX,GM,STX,CTXS,CPRT,WPP,XOM,BNTX,HII,JEF,VMW,AAL,CNA,XLNX,SNN,ACAD,SNY,MSFT,BRKR,ALC,PAC,CMS,MU,CHDN,VTR,HEI,CAT,MDU,HAS,CAG,WBA,BWXT,CAH,CGNX,KNX,SBS,WDC,ELS,MGA,RCI,CUK,WBK,MGM,OMF,VOYA,NWSA,OC,NMR,BYND,MCK,HTA,NLSN,CDNS,SBNY,WHR,TECK,CCK,CINF,IRM,CCL,SHG,MDT,VRTX,HES,CHTR,OGE,PCG,IX,MMC,WMB,CMCSA,ATHM,MMM,TSM,WIT,WCN,ARNC,BSAC,DOCU,CVE,HSBC,WORK,BAX,L,TAL,FAF,ROP,BP,TU,ITUB,BAM,AQN,CASY,EXPE,WEX,GGB,DFS,FDX,FNV,IQV,COTY,MKL,MAA,LYB,TAP,W,WM,LUV,EPD,WUBA,VAR,CBSH,CBRE,BBL,MFC,JLL,DCUE,HLT,VLO,RDY,IONS,MDLZ,LNG,EBAY,MAR,CVS,VFC,ARMK,EHC,MAS,LII,XRAY,BSX,TWTR,SJR,ACM,LNT,WU,XRX,ULTA,COUP,NGG,VMC,GDS,MCD,MKC,SC,BWA,PSX,VNO,CNC,MCHP,CERN,ZNH,TXN,BEN,TXT,TM,VZ,GNRC,QSR,TYL,IQ,CCEP,DOX,DVN,TV,IT,BK,PLD,BDX,BFAM,BHP,AEE,TROW,LMT,ET,CM,IMO,TRMB,OKTA,FE,HXL,GPN,MORN,EBAYL,WYNN,BLK,CACI,CF,PTR,BLL,CACC,UL,LSXMK,ARCC,ZNGA,UGI,LEN,GLIBA,UPS,UHS,GIB,LOW,TS,DT,CHL,UNP,BMO,TDOC,BMY,TSN,LLY,LRCX,NOV,INFO,AGNCM,LN,JPM,UNH,LNC,ATR,DXCM,ATO,FIVE,IEP,WEC,WTRU,IAC,AU,TDG,ADP,K,JNJ,TJX,ARE,JKHY,WDAY,KEY,KLAC,KEP,TOT,AXP,ACGLO,TOL,CHT,KGC,BBDO,LYFT,TRGP,WRB,TMO,BUD,ALNY,UDR,IVZ,EQH,LEVI,UAA,AVY,HPE,MPLX,KMB,HPQ,KO,TEVA,GSX,KIM,URI,CNI,BMRN,AZO,BRO,BA,EQNR,MPW,GOOG,KSS,TTC,BURL,GOOGL,BCH,GOLD,IVV,KSU,MT,BCS,PSXP,KR,MTB,CZR,PFPT,BBVA,WF,APTV,INFY,H,FLT,BBY,FBHS,AME,INTC,FLEX,UN,SYY,AMD,IP,PAYC,PDD,RELX,ALK,LBTYA,ALL,TTM,STOR,LBTYK,CS,NVS,AON,DB,APA,NTR,TCF,FWONK,SQ,AES,IPG,INTU,BILI,AMX,AZPN,KEYS,VIAC,NDAQ,CFG,ITW,TER,USB,UMC,TPR,RGLD,DDOG,APH,RMD,QRVO,APD,DUK,TEF,WPC,MASI,DXC,JBHT,HIG,CBOE,JAZZ,PXD,LHX,TIF,TFX,CNHI,SRPT,BSBR,ARW,J,VRSK,HDB,PLAN,MYL,HUM,ORLY,ADI,FTS,DISCA,SO,TSLA,HUBB,HSY,PTON,ABBV,AEG,UHAL,BGNE,AEM,SCI,DPZ,IBM,WELL,SPGI,NVCR,SLF,AEP,SBAC,IDXX,ICE,PB,ADM,EC,SNPS,MLCO,MOMO,SQM,LYV,PRU,POOL,STM,IEX,E,GRFS,PRAH,AFL,DD,SAN,PAGS,AJG,ALB,VER,HON,SPOT,ACH,IFF,SUI,NUAN,CIB,SIRI,FNF,MET,SEIC,NNN,LFC,ACN,INVH,ZTO,ZTS,AMAT,HFC,HOLX,IBN,EDU,HMC,ALLE,UAL,HST,TME,FDS,WES,SHW,TW,SLB,AMGN,AAP,EXAS,AVLR,TRV,APO,HNP,TECH,CNP,IAA,SNE,ABT,SNA,VOD,HZNP,AOS,HRL,SIVB,AVGO,ANSS,ADBE,RPM,HCA,LYG,CGC,AZN,POST,XPO,GNTX,BPY,MRK,ROST,CFXA,DOW,DEO,ANTM,EIX,KMI,VIPS,CQP,ACC,GPC,CAE,PEGA,RIO,GPS,BIIB,EXR,NTAP,BBD,T,GWW,SBUX,WLK,JHX,SPR,SSL,AER,SCHW,ENTG,INGR,FMX,COLD,CVNA,EBR,PSA,PVH,SMG,HD,LKQ,STWD,AMP,AXTA,TXG,HBAN,BXP,FIS,HAL,GWRE,GDDY,TFC,MNST,GS,REG,CDAY,CE,RCL,OLED,EW,ZG,RNG,CEO,AAPL,AVTR,RHI,ELAN,GD,OTEX,SWKS,REGN,ES,EVRG,ENB,BG,ASND,GE,SJM,YNDX,LDOS,GLPG,BAP,LBRDA,GILD,ROK,ABMD,MPC,ROL,EWBC,LBRDK,RJF,GGG,PCTY,TRU,PE,RF,GSK,ALXN,PYPL,KHC,YUMC,NLY,WPM,LOGI,GLW,INCY,FB,GIS,ERIE,GL,ORAN,FOXA,PANW,RS,CB,FLIR,SYK,GH,EEFT,CXO,WWD,FITB,VEEV,FISV,ROKU,FTNT,ASX,IHG,RBS,PPG,PEAK,SMFG,BR,DISH,CIEN,FMC,BABA,CTLT,SYF,DLB,PPC,QCOM,LULU,ATUS,CHKP,BKR,ATVI,EPAM,SAP,PEN,AMCR,DVA,FRT,VRSN,ACGL,LPLA,ARGX,PG,ABC,ESS,A,EQIX,ETR,MMP,PEP,SRE,ING,NEE,UI,EQR,PFG,KDP,BTI,EXPD,PLNT,PFE,PBCT,PHM,LSXMA,KB,PGR,FAST,AMTD,PHG,FANG,CTVA,CDK,CRL,PH,YUM,PINS,PKX,FCX,PKG,AMED,BEP,SU,SKM,PNC,ACGLP,SNP,PNW,CAJ,ISRG,AMH,GLPI,NVDA,VIV,STT,MS,FMS,NXPI,PTC,ANET,TEL,DBX,OKE,PAYX,ED,TTD,WAT,OMC,TLK,EL,SNAP,OHI,ZM,ECL,AKAM,IR,MRNA,MFG,RGA,PM,ALGN,COST,PCAR,BCE,ICLR,IPGP,DELL,EFX,HDS,TWLO,AGR,AGNC,EMR,EMN,ERIC,CME,OXY,VICI,ZBH,COP,FTV,PRGO,F,Z,EOG,FRC,PBA,EXC,PEG,ASML,MGP,AGNCN,BIO,AWK,EA,PNR,LITE,BKI,ENIA,CNQ,BATRA,DHR,PBR,TGT,AYX,DIS,NUE,IBKR,ENIC,ZEN,GRMN,NSC,ODFL,XEL,V,MCO,CUBE,TRP,ON,NVO,DOV,RL,LAMR,JNPR,CRWD,TTWO,DHI,FFIV,CCI,TAK,ORCL,DTE,NBIX,O,MA,AIG,BIP,NOW,NWL,ESLT,NFLX,CG,DRE,JD,CDW,RETA,BHC,SCCO,UBS,TMUS,HRC,MTCH,DLR,HTHT,PPL,UBER,MKSI,CTL,FTI,CMI,NKE,MTD,LH,NOK,SPG,CSX,ST,ILMN,NI,SWK,G,WIX,TD,ETN,CW,PUK,MIDD,VST,RSG,BAH,SSNC,NYT,MRVL,NTRS,D,NOC,NCLH,WAB,DAL,SGEN,SE,BIDU,CONE,WFC,SNX,CHU,AMT,SLMBP,NICE,CCC,DLTR,TCOM,LB,NLOK,DE,MBT,ARES,MOH,LVS,DCI,MOS,NTES,ABEV,AVB,S,CY,NVR,MKTX,TSG,WLTW,INXN,MLM,CABO,ADSK,BKNG,SBGL,MSG,LEA,SWP,UTX,PKI,ZAYO,GDI,CMG,MLNX,DG,AMZN,FICO,AGN,ORI,CSGP,TDY,WBC,RTN,RE
2020-06-22,-7,-602,31,36,18,7,7,13,-87,7,-25,11,-10,63,-91,1,242,17,-142,5,-13,6,97,6,33,38,83,113,57,16,2,-78,14,189,4,21,162,44,32,48,-34,-39,14,128,34,58,46,31,-4,59,637,20,-43,65,24,22,52,-38,-14,257,-36,18,-98,-18,6,-29,-110,22,30,44,87,-25,-62,10,535,29,212,16,-2,136,2,-2555,5,11,-7,45,-16,-63,12,33,306,-4,-16,12,64,256,-1,13,53,77,2,22,6,-34,-16,-110,-42,-12,32,98,14,40,16,-11,15,-4916,119,-4,89,17,74,14,79,43,50,16,-98,4,34,16,1,95,26,-33,45,48,38,41,-57,216,-2,42,69,91,256,328,-572,118,22,55,31,897,-175,8,11,-287,20,15,-3,130,15,34,-72,-849,160,33,4,11,3,41,-444,60,19,-296,-2,-10,16,54,1072,35,209,209,-85,289,148,-319,28,31,36,33,4,113,200,275,108,257,9,-21,-10,486,-5,16,10,11,-549,3,9,36,8,-80,29,-146,124,-34,9,44,58,98,222,19,39,-1,12,62,45,34,29,-249,9,33,32,73,30,-37,3,23,-34,-271,217,-62,30,-220,47,-14,-63,66,6,-63,15,6,189,-191,23,17,34,6,20,171,18,-54,45,31,41,-26,40,-11,-164,91,36,-41,475,21,3,24,6,19,69,19,14,5,88,55,237,64,-31,7,-73,10,18,155,-66,4,5,45,116,32,-9,66,64,59,-3158,66,-15,42,21,10,60,18,142,-21,112,12,70,-133,17,31,12,-2,-18,34,180,78,30,10,12,26,-14,16,-67,81,29,72,-10,-157,-4,18,28,22,5,-12,8,3,-612,-2,488,100,18,162,10,106,-1420,1078,-169,-4,55,7,68,2,49,-935,45,248,-478,19,-362,118,12,-117,47,-251,-264,-414,-33,43,-47,1,16,-15,233,-22,2,-493,42,-6,2,216,-125,-3,-1,153,601,83,-217,15,-1761,9,1108,176,-28,11,23,6,-1,28,24,-20,-242,66,42,-294,52,-6,5,169,-44,100,19,185,-109,-76,337,42,4,169,-385,92,58,82,-27,-229,-414,8,-211,245,18,-10,-362,19,-65,10,-26,19,1545,-6,7,-39,24,8,-17,10,33,808,30,-3,59,9,42,25,-37,5,6,-28,5,484,-26,673,37,10,10,77,-2,-375,4,1,13,100,-54,46,-12,19,22,-133,25,1064,10,17,17,28,-16,20,35,7,31,102,38,2,2,28,38,45,344,2,153,-103,123,-22,44,-2,117,11,204,188,23,48,27,1616,26,15,6,-615,19,-40,813,-1,8,-208,129,-993,6,29,47,36,395,14,-76,23,20,25,14,1,209,12,144,17,-1460,-1200,-306,7,102,4,11,-45,8,-18,10,-36,11,28,264,5,-438,1,50,31,6,226,-6,7,31,8,1,6,3,27,22,2534,-80,61,21,3,-64,214,36,18,33,47,27,7,30,20,-146,89,-11,25,216,29,61,-1593,-10,13,32,618,6,9,2,48,219,-72,196,34,-55,26,29,54,1,-32,692,8,-48,6,11,4,44,5,-28,-5,-1160,8,19,-585,18,5,45,44,6,33,-56,21,-257,9,38,53,-4,36,4,103,-13,17,10,80,-2,-8,23,30,101,54,19,-161,-7,13,16,17,13,30,16,6,-8,21,62,20,20,25,51,11,26,-762,-382,76,-28,6,43,10,-1105,8,19,-117,1,7,-11,17,31,349,17,-10,26,21,65,16,-3,-5,4,8,-136,-3,26,-87,-9,861,79,1295,17,49,636,4,-2,-33,19,9,-37,-168,43,137,3,-16,-4,9,63,19,-1,28,16,-698,-15,14,9,100,3,7,27,12,6,18,1,20,58,24,15,387,10,20,37,71,110,96,31,-43,14,-351,15,101,133,25,-10,-132,74,-47,58,65,8,-1,21,-403,100,-528,-1,-11,68,166,211,20,164,92,19,186,4,-35,55,-2,352,33,-3,93,-11,16,2,30,-158,34,33,19,-34,-14,17,174,14,-386,31,-101,-4,-7,85,-459,1617,-5,44,-2,8,33,87,17,10,41,7,16,-36,87,-312,34,-18,145,13,-457,-80,16,40,4,23,-1683,-91,36,12,135,33,49,9,116,173,-6,11,3,69,-11,25,465,141,193,12,198,4,-44,17,45,85,1058,-25,24,12,8,38,16,9,24,81,-1043,57,15,-10,10,-70,-94,-41,-32,-19,16,200,-25,13,-5,32,10,55,92,-4,-63,26,-1,-33,-20,-30,-9,3,-211,94,324,21,-1,-22,4,8,-22,19,15,-375,-3,-2,32,3,8,-50,-42,38,54,3,-17,4,70,-25,78,25,34,136,-76,-61,28,16,50,9,-43,31,24,6,-1782,37,-228,2,-32,2,-18,20,27,678,11,115,16,51,4,-53,-596,-64,12,158,59,-23,34,66,-10,-3,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
