,contract,direction,order,symbol
371,traded,HOLD,not_applicable,FNV
372,traded,HOLD,not_applicable,FOXA
373,traded,HOLD,not_applicable,FRC
374,traded,HOLD,not_applicable,FRT
375,traded,HOLD,not_applicable,FTI
376,traded,HOLD,not_applicable,FTNT
377,traded,HOLD,not_applicable,FTS
378,traded,HOLD,not_applicable,FTV
379,traded,HOLD,not_applicable,FWONA
380,traded,HOLD,not_applicable,FWONK
381,traded,HOLD,not_applicable,G
382,traded,HOLD,not_applicable,GD
383,traded,HOLD,not_applicable,GDDY
384,traded,HOLD,not_applicable,GDS
385,traded,HOLD,not_applicable,GE
386,traded,HOLD,not_applicable,GGB
387,traded,HOLD,not_applicable,GGG
388,traded,HOLD,not_applicable,GH
389,traded,HOLD,not_applicable,GIB
390,traded,HOLD,not_applicable,GILD
391,traded,HOLD,not_applicable,GIS
392,traded,HOLD,not_applicable,GL
393,traded,HOLD,not_applicable,GLIBA
394,traded,HOLD,not_applicable,GLPG
395,traded,HOLD,not_applicable,GLPI
396,traded,HOLD,not_applicable,GLW
397,traded,HOLD,not_applicable,GM
398,traded,HOLD,not_applicable,GMAB
399,traded,HOLD,not_applicable,GNRC
400,traded,HOLD,not_applicable,GNTX
401,traded,HOLD,not_applicable,GOLD
402,traded,HOLD,not_applicable,GOOG
403,traded,HOLD,not_applicable,GOOGL
404,traded,HOLD,not_applicable,GPC
405,traded,HOLD,not_applicable,GPN
406,traded,HOLD,not_applicable,GPS
407,traded,HOLD,not_applicable,GRFS
408,traded,HOLD,not_applicable,GRMN
409,traded,HOLD,not_applicable,GS
410,traded,HOLD,not_applicable,GSK
411,traded,HOLD,not_applicable,GSX
412,traded,HOLD,not_applicable,GWRE
413,traded,HOLD,not_applicable,GWW
414,traded,HOLD,not_applicable,H
415,traded,HOLD,not_applicable,HAL
416,traded,HOLD,not_applicable,HAS
417,traded,HOLD,not_applicable,HBAN
418,traded,HOLD,not_applicable,HCA
419,traded,HOLD,not_applicable,HD
420,traded,HOLD,not_applicable,HDB
421,traded,HOLD,not_applicable,HDS
422,traded,HOLD,not_applicable,HEI
423,traded,HOLD,not_applicable,HES
424,traded,HOLD,not_applicable,HFC
425,traded,HOLD,not_applicable,HIG
426,traded,HOLD,not_applicable,HII
427,traded,HOLD,not_applicable,HLT
428,traded,HOLD,not_applicable,HMC
429,traded,HOLD,not_applicable,HNP
430,traded,HOLD,not_applicable,HOLX
431,traded,HOLD,not_applicable,HON
432,traded,HOLD,not_applicable,HPE
433,traded,HOLD,not_applicable,HPQ
434,traded,HOLD,not_applicable,HRC
435,traded,HOLD,not_applicable,HRL
436,traded,HOLD,not_applicable,HSBC
437,traded,HOLD,not_applicable,HSIC
438,traded,HOLD,not_applicable,HST
439,traded,HOLD,not_applicable,HSY
440,traded,HOLD,not_applicable,HTA
441,traded,HOLD,not_applicable,HTHT
442,traded,HOLD,not_applicable,HUBB
443,traded,HOLD,not_applicable,HUBS
444,traded,HOLD,not_applicable,HUM
445,traded,HOLD,not_applicable,HXL
446,traded,HOLD,not_applicable,HZNP
447,traded,HOLD,not_applicable,IAA
448,traded,HOLD,not_applicable,IAC
449,traded,HOLD,not_applicable,IBKR
450,traded,HOLD,not_applicable,IBM
451,traded,HOLD,not_applicable,IBN
452,traded,HOLD,not_applicable,ICE
453,traded,HOLD,not_applicable,ICLR
454,traded,HOLD,not_applicable,IDXX
455,traded,HOLD,not_applicable,IEP
456,traded,HOLD,not_applicable,IEX
457,traded,HOLD,not_applicable,IFF
458,traded,HOLD,not_applicable,IHG
459,traded,HOLD,not_applicable,ILMN
460,traded,HOLD,not_applicable,IMO
461,traded,HOLD,not_applicable,INCY
462,traded,HOLD,not_applicable,INFO
463,traded,HOLD,not_applicable,INFY
464,traded,HOLD,not_applicable,ING
465,traded,HOLD,not_applicable,INGR
466,traded,HOLD,not_applicable,INTC
467,traded,HOLD,not_applicable,INTU
468,traded,HOLD,not_applicable,INVH
469,traded,HOLD,not_applicable,INXN
470,traded,HOLD,not_applicable,IONS
471,traded,HOLD,not_applicable,IP
472,traded,HOLD,not_applicable,IPG
473,traded,HOLD,not_applicable,IPGP
474,traded,HOLD,not_applicable,IQ
475,traded,HOLD,not_applicable,IQV
476,traded,HOLD,not_applicable,IR
477,traded,HOLD,not_applicable,IRM
478,traded,HOLD,not_applicable,ISRG
479,traded,HOLD,not_applicable,IT
480,traded,HOLD,not_applicable,ITUB
481,traded,HOLD,not_applicable,ITW
482,traded,HOLD,not_applicable,IVV
483,traded,HOLD,not_applicable,IVZ
484,traded,HOLD,not_applicable,IX
485,traded,HOLD,not_applicable,J
486,traded,HOLD,not_applicable,JAZZ
487,traded,HOLD,not_applicable,JBHT
488,traded,HOLD,not_applicable,JCI
489,traded,HOLD,not_applicable,JD
490,traded,HOLD,not_applicable,JEF
491,traded,HOLD,not_applicable,JHX
492,traded,HOLD,not_applicable,JKHY
493,traded,HOLD,not_applicable,JLL
494,traded,HOLD,not_applicable,JNJ
495,traded,HOLD,not_applicable,JNPR
496,traded,HOLD,not_applicable,JPM
497,traded,HOLD,not_applicable,K
498,traded,HOLD,not_applicable,KB
499,traded,HOLD,not_applicable,KDP
500,traded,HOLD,not_applicable,KEP
501,traded,HOLD,not_applicable,KEY
502,traded,HOLD,not_applicable,KEYS
503,traded,HOLD,not_applicable,KGC
504,traded,HOLD,not_applicable,KHC
505,traded,HOLD,not_applicable,KIM
506,traded,HOLD,not_applicable,KKR
507,traded,HOLD,not_applicable,KL
508,traded,HOLD,not_applicable,KLAC
509,traded,HOLD,not_applicable,KMB
510,traded,HOLD,not_applicable,KMI
511,traded,HOLD,not_applicable,KMX
512,traded,HOLD,not_applicable,KNX
513,traded,HOLD,not_applicable,KO
514,traded,HOLD,not_applicable,KR
515,traded,HOLD,not_applicable,KRC
516,traded,HOLD,not_applicable,KSS
517,traded,HOLD,not_applicable,KSU
518,traded,HOLD,not_applicable,L
519,traded,HOLD,not_applicable,LAMR
520,traded,HOLD,not_applicable,LB
521,traded,HOLD,not_applicable,LBRDA
522,traded,HOLD,not_applicable,LBRDK
523,traded,HOLD,not_applicable,LBTYA
524,traded,HOLD,not_applicable,LBTYK
525,traded,HOLD,not_applicable,LDOS
526,traded,HOLD,not_applicable,LEA
527,traded,HOLD,not_applicable,LEN
528,traded,HOLD,not_applicable,LEVI
529,traded,HOLD,not_applicable,LFC
530,traded,HOLD,not_applicable,LH
531,traded,HOLD,not_applicable,LHX
532,traded,HOLD,not_applicable,LII
533,traded,HOLD,not_applicable,LIN
534,traded,HOLD,not_applicable,LITE
535,traded,HOLD,not_applicable,LK
536,traded,HOLD,not_applicable,LKQ
537,traded,HOLD,not_applicable,LLY
538,traded,HOLD,not_applicable,LMT
539,traded,HOLD,not_applicable,LN
540,traded,HOLD,not_applicable,LNC
541,traded,HOLD,not_applicable,LNG
542,traded,HOLD,not_applicable,LNT
543,traded,HOLD,not_applicable,LOGI
544,traded,HOLD,not_applicable,LOW
545,traded,HOLD,not_applicable,LPLA
546,traded,HOLD,not_applicable,LRCX
547,traded,HOLD,not_applicable,LSXMA
548,traded,HOLD,not_applicable,LSXMK
549,traded,HOLD,not_applicable,LULU
550,traded,HOLD,not_applicable,LUV
551,traded,HOLD,not_applicable,LVS
552,traded,HOLD,not_applicable,LW
553,traded,HOLD,not_applicable,LYB
554,traded,HOLD,not_applicable,LYFT
555,traded,HOLD,not_applicable,LYG
556,traded,HOLD,not_applicable,LYV
557,traded,HOLD,not_applicable,MA
558,traded,HOLD,not_applicable,MAA
559,traded,HOLD,not_applicable,MAR
560,traded,HOLD,not_applicable,MAS
561,traded,HOLD,not_applicable,MASI
562,traded,HOLD,not_applicable,MBT
563,traded,HOLD,not_applicable,MCD
564,traded,HOLD,not_applicable,MCHP
565,traded,HOLD,not_applicable,MCK
566,traded,HOLD,not_applicable,MCO
567,traded,HOLD,not_applicable,MDB
568,traded,HOLD,not_applicable,MDLZ
569,traded,HOLD,not_applicable,MDT
570,traded,HOLD,not_applicable,MDU
571,traded,HOLD,not_applicable,MELI
572,traded,HOLD,not_applicable,MET
573,traded,HOLD,not_applicable,MFC
574,traded,HOLD,not_applicable,MFG
575,traded,HOLD,not_applicable,MGA
576,traded,HOLD,not_applicable,MGM
577,traded,HOLD,not_applicable,MGP
578,traded,HOLD,not_applicable,MHK
579,traded,HOLD,not_applicable,MIDD
580,traded,HOLD,not_applicable,MKC
581,traded,HOLD,not_applicable,MKL
582,traded,HOLD,not_applicable,MKSI
583,traded,HOLD,not_applicable,MKTX
584,traded,HOLD,not_applicable,MLCO
585,traded,HOLD,not_applicable,MLM
586,traded,HOLD,not_applicable,MMC
587,traded,HOLD,not_applicable,MMM
588,traded,HOLD,not_applicable,MMP
589,traded,HOLD,not_applicable,MNST
590,traded,HOLD,not_applicable,MO
591,traded,HOLD,not_applicable,MOH
592,traded,HOLD,not_applicable,MOMO
593,traded,HOLD,not_applicable,MORN
594,traded,HOLD,not_applicable,MOS
595,traded,HOLD,not_applicable,MPC
596,traded,HOLD,not_applicable,MPLX
597,traded,HOLD,not_applicable,MPW
598,traded,HOLD,not_applicable,MPWR
599,traded,HOLD,not_applicable,MRK
600,traded,HOLD,not_applicable,MRNA
601,traded,HOLD,not_applicable,MRO
602,traded,HOLD,not_applicable,MRVL
603,traded,HOLD,not_applicable,MS
604,traded,HOLD,not_applicable,MSCI
605,traded,HOLD,not_applicable,MSFT
606,traded,HOLD,not_applicable,MSI
607,traded,HOLD,not_applicable,MT
608,traded,HOLD,not_applicable,MTB
609,traded,HOLD,not_applicable,MTCH
610,traded,HOLD,not_applicable,MTD
611,traded,HOLD,not_applicable,MTN
612,traded,HOLD,not_applicable,MU
613,traded,HOLD,not_applicable,MXIM
614,traded,HOLD,not_applicable,MYL
615,traded,HOLD,not_applicable,NBIX
616,traded,HOLD,not_applicable,NBL
617,traded,HOLD,not_applicable,NCLH
618,traded,HOLD,not_applicable,NDAQ
619,traded,HOLD,not_applicable,NDSN
620,traded,HOLD,not_applicable,NEE
621,traded,HOLD,not_applicable,NEM
622,traded,HOLD,not_applicable,NFLX
623,traded,HOLD,not_applicable,NGG
624,traded,HOLD,not_applicable,NI
625,traded,HOLD,not_applicable,NICE
626,traded,HOLD,not_applicable,NKE
627,traded,HOLD,not_applicable,NLOK
628,traded,HOLD,not_applicable,NLSN
629,traded,HOLD,not_applicable,NLY
630,traded,HOLD,not_applicable,NMR
631,traded,HOLD,not_applicable,NNN
632,traded,HOLD,not_applicable,NOC
633,traded,HOLD,not_applicable,NOK
634,traded,HOLD,not_applicable,NOV
635,traded,HOLD,not_applicable,NOW
636,traded,HOLD,not_applicable,NRG
637,traded,HOLD,not_applicable,NRZ
638,traded,HOLD,not_applicable,NSC
639,traded,HOLD,not_applicable,NTAP
640,traded,HOLD,not_applicable,NTCO
641,traded,HOLD,not_applicable,NTES
642,traded,HOLD,not_applicable,NTNX
643,traded,HOLD,not_applicable,NTR
644,traded,HOLD,not_applicable,NTRS
645,traded,HOLD,not_applicable,NUAN
646,traded,HOLD,not_applicable,NUE
647,traded,HOLD,not_applicable,NVCR
648,traded,HOLD,not_applicable,NVDA
649,traded,HOLD,not_applicable,NVO
650,traded,HOLD,not_applicable,NVR
651,traded,HOLD,not_applicable,NVS
652,traded,HOLD,not_applicable,NWL
653,traded,HOLD,not_applicable,NWSA
654,traded,HOLD,not_applicable,NXPI
655,traded,HOLD,not_applicable,NYT
656,traded,HOLD,not_applicable,O
657,traded,HOLD,not_applicable,OC
658,traded,HOLD,not_applicable,ODFL
659,traded,HOLD,not_applicable,OGE
660,traded,HOLD,not_applicable,OHI
661,traded,HOLD,not_applicable,OKE
662,traded,HOLD,not_applicable,OKTA
663,traded,HOLD,not_applicable,OLED
664,traded,HOLD,not_applicable,OMC
665,traded,HOLD,not_applicable,OMF
666,traded,HOLD,not_applicable,ON
667,traded,HOLD,not_applicable,ORAN
668,traded,HOLD,not_applicable,ORCL
669,traded,HOLD,not_applicable,ORI
670,traded,HOLD,not_applicable,ORLY
671,traded,HOLD,not_applicable,OTEX
672,traded,HOLD,not_applicable,OXY
673,traded,HOLD,not_applicable,PAA
674,traded,HOLD,not_applicable,PAC
675,traded,HOLD,not_applicable,PAGS
676,traded,HOLD,not_applicable,PANW
677,traded,HOLD,not_applicable,PAYC
678,traded,HOLD,not_applicable,PAYX
679,traded,HOLD,not_applicable,PB
680,traded,HOLD,not_applicable,PBA
681,traded,HOLD,not_applicable,PBCT
682,traded,HOLD,not_applicable,PBR
683,traded,HOLD,not_applicable,PCAR
684,traded,HOLD,not_applicable,PCG
685,traded,HOLD,not_applicable,PCTY
686,traded,HOLD,not_applicable,PDD
687,traded,HOLD,not_applicable,PE
688,traded,HOLD,not_applicable,PEAK
689,traded,HOLD,not_applicable,PEG
690,traded,HOLD,not_applicable,PEGA
691,traded,HOLD,not_applicable,PEN
