Date,CSCO,VALE,COF,ALV,C,XYL,MSI,LIN,ZION,DGX,NRG,TEAM,RNR,KKR,MPWR,ETFC,NTCO,LW,NBL,CTAS,BAC,CPT,GMAB,COO,MXIM,AIZP,DEI,CRH,TRI,STE,MSCI,CHWY,CPB,NRZ,ZBRA,RACE,ABB,BX,WRK,RYAAY,JCI,NEM,NDSN,FWONA,AFG,RY,KL,SYNH,ATH,AIV,VEDL,CSL,HSIC,QGEN,AIZ,XP,CTSH,RE,CHRW,SPLK,TSU,DRI,MO,ALLY,CLR,PODD,TSCO,SLG,USFD,CVX,KRC,BNS,KMX,STNE,CRM,SUZ,WMT,CEA,CHD,MTN,CHA,CHE,MRO,STZ,CP,SHOP,WY,HUBS,ZS,CI,CL,FCAU,DNKN,PAA,MHK,WB,AMRN,MELI,WSO,LK,NTNX,CMA,Y,MDB,CLX,GM,STX,CTXS,CPRT,WPP,XOM,BNTX,HII,JEF,VMW,AAL,CNA,XLNX,SNN,ACAD,SNY,MSFT,BRKR,ALC,PAC,CMS,MU,CHDN,VTR,HEI,CAT,MDU,HAS,CAG,WBA,BWXT,CAH,CGNX,KNX,SBS,WDC,ELS,MGA,RCI,CUK,WBK,MGM,OMF,VOYA,NWSA,OC,NMR,BYND,MCK,HTA,NLSN,CDNS,SBNY,TECK,CCK,CINF,IRM,CCL,SHG,MDT,VRTX,AMZN,HES,CHTR,OGE,PCG,IX,MMC,WMB,CMCSA,ATHM,MMM,LEA,TSM,WIT,WCN,ARNC,BSAC,DOCU,MLM,CVE,HSBC,WORK,BAX,L,TAL,FAF,ROP,BP,TU,ITUB,BAM,AQN,CASY,EXPE,WEX,GGB,DFS,FDX,FNV,IQV,COTY,MKL,MAA,LYB,TAP,W,CSGP,WM,LUV,EPD,WUBA,VAR,CBSH,CBRE,BBL,MFC,JLL,DCUE,HLT,VLO,RDY,IONS,MDLZ,LNG,EBAY,MAR,CVS,VFC,ARMK,EHC,MAS,LII,XRAY,BSX,TWTR,SJR,ACM,LNT,WU,XRX,ULTA,COUP,NGG,VMC,GDS,MCD,MKC,SC,BWA,PSX,VNO,AVB,CNC,MCHP,CERN,ZNH,TXN,BEN,TXT,TM,VZ,GNRC,QSR,TYL,IQ,CCEP,DOX,DVN,TV,IT,BK,PLD,BDX,BFAM,BHP,AEE,TROW,LMT,ET,CM,IMO,TRMB,OKTA,FE,HXL,GPN,MORN,EBAYL,WYNN,BLK,CACI,CF,PTR,BLL,CACC,UL,LSXMK,ARCC,ZNGA,UGI,LEN,GLIBA,UPS,UHS,GIB,LOW,TS,DT,CHL,UNP,BMO,TDOC,BMY,TSN,LLY,LRCX,NOV,INFO,AGNCM,LN,JPM,UNH,LNC,ATR,DXCM,ATO,FIVE,IEP,WEC,WTRU,IAC,AU,WLTW,ADP,K,JNJ,TJX,ARE,JKHY,WDAY,KEY,KLAC,KEP,TOT,AXP,ACGLO,TOL,CHT,KGC,BBDO,LYFT,TRGP,WRB,TMO,BUD,ALNY,UDR,IVZ,EQH,LEVI,UAA,AVY,HPE,MPLX,KMB,HPQ,KO,TEVA,GSX,KIM,URI,CNI,BMRN,AZO,BRO,BA,EQNR,MPW,GOOG,KSS,TTC,BURL,GOOGL,BCH,GOLD,IVV,MT,BCS,PSXP,KR,MTB,CZR,PFPT,BBVA,WF,APTV,INFY,H,FLT,BBY,FBHS,AME,INTC,FLEX,UN,SYY,AMD,IP,PAYC,PDD,RELX,ALK,LBTYA,ALL,TTM,STOR,LBTYK,CS,NVS,AON,DB,APA,NTR,TCF,FWONK,SQ,AES,IPG,INTU,BILI,AMX,AZPN,KEYS,VIAC,NDAQ,CFG,ITW,TER,USB,UMC,TPR,RGLD,DDOG,APH,RMD,QRVO,APD,DUK,TEF,WPC,MASI,DXC,JBHT,HIG,CBOE,JAZZ,LHX,TIF,TFX,CNHI,SRPT,BSBR,ARW,J,VRSK,HDB,PLAN,MYL,HUM,ORLY,ADI,FTS,DISCA,SO,TSLA,HUBB,HSY,PTON,ABBV,AEG,UHAL,BGNE,AEM,SCI,DPZ,IBM,WELL,SPGI,NVCR,SLF,AEP,SBAC,IDXX,ICE,PB,ADM,EC,SNPS,MLCO,MOMO,SQM,LYV,PRU,POOL,STM,IEX,E,GRFS,PRAH,AFL,DD,SAN,PAGS,AJG,ALB,VER,HON,SPOT,ACH,TDY,SUI,NUAN,CIB,SIRI,FNF,MET,SEIC,NNN,LFC,ACN,INVH,ZTO,ZTS,AMAT,HFC,HOLX,IBN,EDU,HMC,ALLE,UAL,HST,TME,FDS,WES,SHW,TW,SLB,AMGN,AAP,EXAS,AVLR,TRV,APO,HNP,TECH,CNP,IAA,SNE,ABT,SNA,VOD,HZNP,AOS,HRL,SIVB,AVGO,ANSS,ADBE,RPM,HCA,LYG,CGC,AZN,POST,XPO,GNTX,BPY,MRK,ROST,CFXA,DOW,DEO,ANTM,EIX,KMI,VIPS,CQP,ACC,GPC,CAE,PEGA,RIO,GPS,DG,BIIB,EXR,NTAP,BBD,T,GWW,SBUX,WLK,JHX,SPR,SSL,AER,SCHW,ENTG,INGR,FMX,COLD,CVNA,EBR,PSA,PVH,SMG,HD,LKQ,STWD,AMP,AXTA,TXG,HBAN,BXP,FIS,HAL,GWRE,GDDY,TFC,MNST,GS,REG,CDAY,CE,RCL,OLED,EW,ZG,RNG,CEO,AAPL,AVTR,RHI,ELAN,GD,OTEX,SWKS,REGN,ES,EVRG,ENB,BG,ASND,GE,SJM,YNDX,LDOS,GLPG,BAP,LBRDA,GILD,ROK,ABMD,MPC,ROL,EWBC,LBRDK,RJF,GGG,PCTY,TRU,PE,RF,GSK,ALXN,PYPL,KHC,YUMC,NLY,WPM,LOGI,GLW,INCY,FB,GIS,ERIE,GL,ORAN,FOXA,ADSK,PANW,RS,CB,FLIR,SYK,GH,EEFT,CXO,FITB,VEEV,FISV,ROKU,FTNT,ASX,IHG,RBS,PPG,PEAK,SMFG,BR,DISH,CIEN,FMC,BABA,CTLT,SYF,DLB,PPC,QCOM,LULU,ATUS,CHKP,BKR,ATVI,EPAM,SAP,PEN,AMCR,DVA,FRT,VRSN,ACGL,LPLA,ARGX,PG,ABC,ESS,A,EQIX,ETR,MMP,PEP,SRE,ING,NEE,UI,EQR,PFG,KDP,BTI,EXPD,PLNT,PFE,PBCT,PHM,LSXMA,KB,PGR,FAST,AMTD,PHG,FANG,CTVA,CDK,CRL,PH,YUM,PINS,PKX,FCX,PKG,AMED,BEP,SU,SKM,PNC,ACGLP,SNP,FICO,PNW,CAJ,ISRG,AMH,GLPI,NVDA,VIV,STT,MS,FMS,NXPI,PTC,ANET,TEL,DBX,OKE,PAYX,ED,TTD,WAT,OMC,TLK,EL,SNAP,OHI,ZM,ECL,AKAM,IR,MRNA,MFG,RGA,PM,ALGN,COST,PCAR,BCE,ICLR,IPGP,DELL,EFX,HDS,ORI,PKI,TWLO,AGR,AGNC,EMR,EMN,ERIC,CME,OXY,VICI,ZBH,COP,FTV,PRGO,F,Z,EOG,FRC,PBA,EXC,PEG,ASML,MGP,AGNCN,BIO,AWK,EA,PNR,LITE,BKI,ENIA,CNQ,BATRA,DHR,PBR,TGT,AYX,DIS,NUE,IBKR,ENIC,ZEN,GRMN,NSC,ODFL,XEL,V,MCO,CUBE,TRP,ON,NVO,DOV,RL,LAMR,JNPR,CRWD,TTWO,DHI,FFIV,CCI,TAK,ORCL,DTE,NBIX,O,MA,AIG,BIP,NOW,NWL,ESLT,NFLX,CG,DRE,JD,CDW,RETA,BHC,SCCO,UBS,TMUS,HRC,MTCH,DLR,HTHT,PPL,UBER,MKSI,CTL,FTI,CMI,NKE,MTD,LH,NOK,SPG,CSX,ST,ILMN,NI,SWK,G,WIX,TD,ETN,CW,PUK,MIDD,VST,RSG,BAH,SSNC,NYT,MRVL,NTRS,D,NOC,NCLH,WAB,DAL,SGEN,BIDU,SE,CONE,WFC,SNX,CHU,AMT,SLMBP,NICE,CCC,DLTR,TCOM,LB,NLOK,DE,MBT,ARES,MOH,LVS,DCI,MOS,NTES,ABEV,GDI,MLNX,WWD,KSU,TDG,BKNG,CY,SWP,RTN,MKTX,UTX,SBGL,AGN,IFF,WST,MSG,WHR,S,CABO,CMG,WBC,NVR,ZAYO,INXN,PXD,TSG
2020-06-19,-6,-578,26,43,15,13,8,13,-76,4,-28,8,-15,60,-3,-76,233,11,-170,6,-23,3,95,6,30,38,81,109,55,16,2,-48,-4,165,7,19,159,49,43,46,-47,-42,12,120,35,58,68,37,-3,62,641,19,-17,60,23,21,50,-2,-58,-20,238,-20,15,-72,-23,7,-29,-72,-10,27,41,83,-7,-82,9,528,29,213,33,-3,134,3,-2775,9,10,-7,57,-8,-64,10,33,279,36,-32,6,53,183,-2,14,-291,70,23,6,-37,-8,-76,14,-10,28,97,16,38,15,7,18,-4836,117,11,85,30,72,13,72,39,47,18,-121,4,47,15,-6,97,24,-43,54,43,42,33,-20,220,-6,41,70,88,234,323,-606,108,24,17,26,894,-196,6,37,-336,24,10,107,7,33,-8,-733,153,30,5,1,24,3,34,-489,58,18,-183,6,7,14,5,51,1044,33,195,202,-97,-3,239,144,-350,27,60,34,38,5,117,201,288,103,259,4,-29,12,427,-1,15,6,9,-829,3,15,31,-18,-100,2,27,-162,116,-5,4,46,50,93,213,13,38,3,19,62,43,35,19,-246,1,35,31,49,27,-22,3,1,-34,-225,214,-71,42,-223,30,-8,-70,66,1,-66,14,3,180,-255,23,28,1,34,2,31,170,19,-17,33,31,40,-21,40,-3,-147,91,32,-15,451,21,11,23,5,16,64,27,14,5,13,53,228,57,-37,22,-47,9,16,152,-92,3,9,43,112,30,-8,65,55,60,-3690,64,-28,45,22,8,59,17,110,-45,110,11,68,-111,19,31,11,-3,33,32,178,79,29,9,-4,24,-19,18,-77,78,24,69,-5,-198,8,19,35,22,1,-6,10,5,-525,-4,483,97,13,158,-20,105,-1314,1046,-210,-19,54,7,64,12,65,-796,35,231,-539,16,-291,100,17,-112,53,-168,-292,-374,-37,40,-7,1,2,-18,219,-35,2,-484,36,-7,2,207,-145,1,123,549,82,-48,14,-1633,4,1053,172,-46,40,13,7,4,30,22,-4,-211,65,47,-336,57,-8,8,164,-49,90,18,160,-81,-46,326,43,7,133,-340,84,69,70,-30,-93,-257,7,-184,251,19,3,-402,21,-93,11,-14,23,1483,-26,-1,-47,24,9,-12,11,32,770,37,-1,72,9,43,23,-31,7,-38,6,457,-26,645,33,11,10,79,-12,-370,2,2,10,101,-114,40,-14,19,21,-197,24,963,9,18,13,17,-17,22,37,7,25,97,38,4,2,30,38,49,334,4,125,-84,118,-35,40,-4,115,9,201,181,19,65,26,1521,16,16,2,-474,18,-13,813,5,13,-77,125,-1093,20,31,52,32,387,14,-30,16,19,23,16,18,284,11,138,18,-1346,-989,-218,5,98,4,9,-40,9,-18,6,-50,9,18,269,4,-529,11,48,29,6,210,-13,2,33,8,3,8,3,28,20,2410,-81,60,18,-1,-72,172,35,19,31,52,27,6,21,10,-129,88,27,23,201,29,55,-1558,1,-1,19,34,623,7,8,-3,42,210,-79,176,19,-51,25,25,52,18,-27,635,8,-74,6,11,23,40,9,-62,-11,-790,6,17,-687,19,15,40,44,5,21,-50,18,-272,4,36,51,-4,35,5,76,-32,2,15,81,-11,-4,20,24,100,59,18,-163,-14,18,15,17,9,30,21,5,-8,34,50,3,20,29,47,8,18,-870,-341,69,-30,11,44,-1,-1025,16,34,-138,13,7,8,17,38,341,11,-2,-3,26,18,58,15,-10,-3,-11,-115,-2,25,-83,-14,830,77,1243,20,41,603,12,-14,-37,22,8,-49,-164,42,109,3,-20,-16,11,70,19,6,28,15,-596,-18,13,9,94,5,5,27,14,6,14,2,21,51,23,16,325,10,19,34,68,103,93,25,-54,8,-330,-7,95,138,30,-12,-138,71,-54,66,63,4,-5,22,-298,100,-478,2,-3,65,164,208,18,160,90,2,27,182,4,-34,43,-4,347,38,-8,91,-2,6,6,27,-96,20,37,13,-39,5,35,174,14,-362,52,-101,-6,-14,73,-532,1564,-9,40,-2,8,30,86,17,9,46,7,38,-4,3,-38,80,-393,44,-12,69,12,-495,-150,13,45,12,10,-1962,-113,33,11,133,26,41,8,106,172,-8,12,3,65,-16,22,464,141,182,12,155,5,-37,18,35,77,1001,-34,24,12,11,40,16,8,7,79,-1244,56,26,-17,14,-101,-89,-50,-41,-32,16,196,4,16,1,37,10,42,91,-7,-56,26,-1,-28,-9,-24,-15,-2,-140,92,312,20,-1,-22,7,28,-18,1,22,-398,-18,-1,30,3,7,-151,-45,40,51,3,-42,2,65,-21,75,26,30,135,-73,-27,29,26,47,11,-68,35,26,5,-1891,26,-288,5,-4,-35,-12,21,25,673,11,115,15,72,4,-90,-634,-84,10,119,56,-21,39,61,19,-4,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
