Date,CSCO,VALE,COF,ALV,C,XYL,MSI,LIN,ZION,DGX,NRG,TEAM,RNR,KKR,ETFC,NTCO,LW,NBL,CTAS,BAC,CPT,GMAB,COO,MXIM,AIZP,DEI,CRH,TRI,STE,MSCI,CHWY,CPB,NRZ,ZBRA,RACE,ABB,BX,WRK,RYAAY,JCI,NEM,NDSN,FWONA,AFG,RY,KL,SYNH,ATH,AIV,VEDL,CSL,HSIC,QGEN,AIZ,XP,CTSH,CHRW,SPLK,TSU,DRI,MO,ALLY,CLR,PODD,TSCO,SLG,CVX,KRC,BNS,KMX,STNE,CRM,SUZ,WMT,CEA,CHD,MTN,CHA,CHE,MRO,STZ,CP,SHOP,WY,HUBS,ZS,CI,CL,FCAU,DNKN,PAA,MHK,WB,AMRN,MELI,WSO,LK,NTNX,CMA,Y,MDB,CLX,GM,STX,CTXS,CPRT,WPP,XOM,BNTX,HII,JEF,VMW,AAL,CNA,XLNX,SNN,ACAD,SNY,MSFT,BRKR,ALC,PAC,CMS,MU,CHDN,VTR,HEI,CAT,MDU,HAS,CAG,WBA,BWXT,CAH,CGNX,KNX,SBS,WDC,ELS,MGA,RCI,CUK,WBK,MGM,OMF,VOYA,NWSA,OC,NMR,BYND,MCK,HTA,NLSN,CDNS,SBNY,WHR,TECK,CCK,CINF,IRM,CCL,SHG,MDT,VRTX,AMZN,HES,CHTR,OGE,PCG,IX,MMC,WMB,ATHM,MMM,LEA,TSM,WIT,WCN,ARNC,BSAC,DOCU,MLM,CVE,HSBC,WORK,BAX,L,TAL,FAF,ROP,BP,TU,ITUB,BAM,AQN,CASY,EXPE,WEX,GGB,DFS,FDX,FNV,IQV,COTY,MKL,MAA,LYB,TAP,W,CSGP,WM,LUV,EPD,WUBA,VAR,CBSH,CBRE,BBL,MFC,JLL,DCUE,HLT,VLO,RDY,IONS,MDLZ,LNG,EBAY,MAR,CVS,VFC,ARMK,EHC,MAS,LII,XRAY,BSX,TWTR,SJR,ACM,LNT,WU,XRX,ULTA,COUP,NGG,VMC,GDS,MCD,MKC,SC,BWA,PSX,VNO,AVB,CNC,CERN,ZNH,TXN,BEN,TXT,TM,VZ,GNRC,QSR,TYL,IQ,CCEP,DOX,DVN,TV,IT,BK,PLD,BDX,BFAM,BHP,AEE,TROW,LMT,ET,CM,IMO,TRMB,OKTA,FE,HXL,GPN,MORN,EBAYL,WYNN,BLK,CACI,CF,PTR,BLL,CACC,UL,LSXMK,ARCC,ZNGA,UGI,LEN,GLIBA,UPS,UHS,GIB,LOW,TS,DT,CHL,UNP,BMO,TDOC,BMY,TSN,LLY,LRCX,NOV,INFO,AGNCM,LN,JPM,UNH,LNC,ATR,DXCM,ATO,FIVE,IEP,WEC,WTRU,IAC,AU,WLTW,ADP,K,JNJ,TJX,ARE,JKHY,WDAY,KEY,KLAC,KEP,TOT,AXP,ACGLO,TOL,CHT,KGC,BBDO,LYFT,TRGP,WRB,TMO,BUD,ALNY,UDR,IVZ,EQH,LEVI,UAA,AVY,HPE,MPLX,KMB,HPQ,KO,TEVA,GSX,KIM,URI,CNI,BMRN,AZO,BRO,BA,EQNR,MPW,GOOG,KSS,TTC,BURL,GOOGL,BCH,GOLD,IVV,MT,BCS,PSXP,KR,MTB,CZR,PFPT,BBVA,WF,APTV,INFY,H,FLT,BBY,FBHS,AME,INTC,FLEX,UN,SYY,AMD,IP,PAYC,PDD,RELX,ALK,LBTYA,ALL,TTM,STOR,LBTYK,CS,NVS,AON,DB,APA,NTR,TCF,FWONK,SQ,AES,IPG,INTU,BILI,AMX,AZPN,KEYS,VIAC,NDAQ,CFG,ITW,TER,USB,UMC,TPR,RGLD,DDOG,APH,RMD,QRVO,APD,DUK,TEF,WPC,DXC,JBHT,HIG,CBOE,JAZZ,PXD,LHX,TIF,TFX,CNHI,SRPT,BSBR,ARW,J,VRSK,HDB,PLAN,MYL,HUM,ORLY,ADI,FTS,DISCA,SO,TSLA,HUBB,HSY,PTON,ABBV,AEG,UHAL,BGNE,AEM,SCI,DPZ,IBM,WELL,SPGI,NVCR,SLF,AEP,SBAC,IDXX,ICE,PB,ADM,EC,SNPS,MLCO,MOMO,SQM,LYV,PRU,POOL,STM,IEX,E,GRFS,PRAH,AFL,DD,SAN,PAGS,AJG,ALB,VER,HON,SPOT,ACH,IFF,TDY,SUI,NUAN,CIB,SIRI,FNF,MET,SEIC,NNN,LFC,ACN,INVH,ZTO,ZTS,AMAT,HFC,HOLX,IBN,EDU,HMC,ALLE,UAL,HST,TME,FDS,WES,SHW,TW,SLB,AMGN,AAP,EXAS,AVLR,TRV,APO,HNP,TECH,CNP,IAA,SNE,ABT,SNA,VOD,HZNP,AOS,HRL,SIVB,AVGO,ANSS,ADBE,RPM,HCA,LYG,CGC,AZN,POST,XPO,GNTX,BPY,MRK,ROST,CFXA,DOW,DEO,ANTM,EIX,KMI,VIPS,CQP,ACC,GPC,CAE,PEGA,RIO,GPS,DG,BIIB,EXR,NTAP,BBD,T,GWW,SBUX,WLK,JHX,SPR,SSL,AER,SCHW,ENTG,INGR,FMX,COLD,CVNA,EBR,PSA,PVH,SMG,HD,LKQ,STWD,AMP,AXTA,TXG,HBAN,BXP,FIS,HAL,GWRE,GDDY,TFC,MNST,GS,REG,CDAY,CE,RCL,OLED,EW,ZG,RNG,CEO,AAPL,AVTR,RHI,ELAN,GD,OTEX,SWKS,REGN,ES,EVRG,ENB,BG,ASND,GE,SJM,YNDX,LDOS,GLPG,BAP,LBRDA,GILD,ROK,ABMD,MPC,ROL,EWBC,LBRDK,RJF,GGG,PCTY,TRU,PE,RF,GSK,ALXN,PYPL,KHC,YUMC,NLY,WPM,LOGI,GLW,INCY,FB,GIS,ERIE,GL,ORAN,FOXA,ADSK,PANW,RS,CB,FLIR,SYK,GH,EEFT,CXO,WWD,FITB,VEEV,FISV,ROKU,FTNT,ASX,IHG,RBS,PPG,PEAK,SMFG,BR,DISH,CIEN,FMC,BABA,CTLT,SYF,DLB,PPC,QCOM,LULU,ATUS,CHKP,BKR,ATVI,EPAM,SAP,PEN,AMCR,DVA,FRT,VRSN,ACGL,LPLA,ARGX,PG,ABC,ESS,A,EQIX,ETR,MMP,PEP,SRE,ING,NEE,UI,EQR,PFG,KDP,BTI,EXPD,PLNT,PFE,PBCT,PHM,LSXMA,KB,PGR,FAST,AMTD,PHG,FANG,CTVA,CDK,CRL,PH,YUM,PINS,PKX,FCX,PKG,AMED,BEP,SU,SKM,PNC,ACGLP,SNP,FICO,PNW,CAJ,ISRG,AMH,GLPI,NVDA,VIV,STT,MS,FMS,NXPI,PTC,ANET,TEL,DBX,OKE,PAYX,ED,TTD,WAT,OMC,TLK,EL,SNAP,OHI,ZM,ECL,AKAM,IR,MRNA,MFG,RGA,PM,ALGN,COST,PCAR,BCE,ICLR,IPGP,DELL,EFX,HDS,ORI,PKI,TWLO,AGR,AGNC,EMR,EMN,ERIC,CME,OXY,VICI,ZBH,COP,FTV,PRGO,F,Z,EOG,FRC,PBA,EXC,PEG,ASML,MGP,AGNCN,BIO,AWK,EA,PNR,LITE,BKI,ENIA,CNQ,BATRA,DHR,PBR,TGT,AYX,DIS,NUE,IBKR,ENIC,ZEN,GRMN,NSC,ODFL,XEL,V,MCO,CUBE,TRP,ON,NVO,DOV,RL,LAMR,JNPR,CRWD,TTWO,DHI,FFIV,CCI,TAK,ORCL,DTE,NBIX,O,MA,AIG,BIP,NOW,NWL,ESLT,NFLX,CG,DRE,JD,CDW,BHC,SCCO,UBS,TMUS,MTCH,DLR,HTHT,PPL,UBER,MKSI,CTL,FTI,CMI,NKE,MTD,LH,NOK,SPG,CSX,ST,ILMN,NI,SWK,G,WIX,TD,ETN,CW,PUK,MIDD,VST,RSG,BAH,SSNC,NYT,MKTX,MRVL,NTRS,D,NOC,NCLH,WAB,DAL,SGEN,SE,CONE,WFC,SNX,CHU,AMT,SLMBP,NICE,CCC,DLTR,TCOM,LB,NLOK,DE,MBT,ARES,MOH,LVS,DCI,MOS,NTES,ABEV,BKNG,WBC,AGN,TSG,BIDU,MLNX,ZAYO,MCHP,MASI,WST,CMG,CABO,MPWR,TDG,RE,NVR,HRC,CMCSA,GDI,SBGL,KSU,UTX,SWP,INXN,RETA,USFD,MSG,CY,S,RTN
2020-06-22,-11,-601,29,43,16,14,10,13,-76,7,-26,9,-14,58,-92,245,14,-158,7,-15,5,97,7,32,38,81,108,55,16,1,-42,4,180,7,20,159,47,34,46,-37,-40,13,123,33,57,65,36,1,55,600,19,-13,61,25,15,52,-50,-16,250,-20,10,-62,-36,5,-32,-134,28,38,84,-21,-86,9,527,29,209,13,-4,135,2,-2500,7,10,-5,60,-5,-65,11,34,288,20,-24,9,56,207,-1,14,-156,77,24,6,-35,-15,-99,1,-12,30,97,11,37,16,2,18,-4744,116,13,87,25,73,13,75,41,50,15,-105,4,47,16,-3,100,27,-36,56,44,41,36,-50,208,-5,40,66,88,234,320,-629,112,20,31,27,885,-174,8,40,-364,19,11,-2,134,11,35,-8,-773,153,30,5,1,10,3,30,-434,58,20,-241,-15,15,5,51,1063,34,197,210,-91,-3,256,146,-325,26,50,36,25,5,116,201,264,105,258,5,-27,-5,391,4,15,8,11,-704,3,10,32,-4,-93,2,28,-146,121,-14,6,46,53,94,215,16,38,-1,20,60,45,32,23,-263,3,35,33,56,30,-43,3,10,-32,-250,214,-78,39,-232,36,-8,-66,66,3,-71,14,5,182,-232,22,35,1,33,26,168,17,-7,40,31,41,-22,43,-4,-136,88,36,-18,480,21,4,24,5,18,65,27,16,5,34,54,227,61,-36,16,-33,9,17,151,-78,4,10,44,115,32,-9,65,54,69,-3376,55,-22,46,21,6,59,17,126,-30,110,11,68,-110,17,33,11,-3,6,34,180,77,29,9,4,26,-17,17,-75,78,26,69,-6,-190,3,19,30,22,1,-7,9,4,-624,-4,482,97,16,158,-6,104,-1421,1071,-190,-16,54,6,64,10,70,-752,33,240,-502,18,-333,108,14,-93,50,-163,-291,-356,-40,41,-6,1,6,-15,221,-53,2,-469,40,-7,2,213,-141,-4,143,556,81,-176,15,-1651,6,1073,171,-34,16,18,6,1,33,24,-11,-202,65,47,-324,59,-7,9,167,-52,86,19,199,-92,-82,325,42,7,140,-404,86,74,73,-26,-90,-227,8,-198,253,21,-2,-354,18,-75,10,-14,28,1487,-9,4,-42,25,8,-10,10,32,792,36,39,10,40,23,-26,-1,8,-31,6,461,-29,660,33,15,11,78,-8,-429,3,2,11,99,-89,41,-13,18,21,-162,23,976,9,17,18,23,-15,21,40,7,24,98,39,5,3,29,39,46,338,5,135,-94,122,-26,41,-3,115,10,199,180,21,53,29,1563,19,17,4,-556,18,-32,803,4,2,12,-82,127,-1043,18,33,47,35,387,14,-39,19,19,24,14,6,237,13,138,18,-1390,-1237,-272,6,97,4,6,-57,8,-17,9,-44,10,22,263,6,-488,17,48,29,5,215,-11,1,34,8,1,9,3,29,19,2441,-128,61,20,-2,-75,188,35,21,32,47,27,7,25,17,-149,89,33,26,206,30,57,-1578,1,-10,21,41,620,7,8,-5,46,214,-78,195,18,-44,29,26,53,21,-25,664,9,-63,4,10,10,46,4,-57,-9,-856,8,18,-618,15,6,43,43,6,26,-58,21,-258,5,34,51,-6,35,5,92,-26,4,10,80,-6,-4,21,25,100,54,18,-138,-11,8,16,17,11,29,20,6,-7,35,55,9,21,31,47,8,21,-800,-344,72,-32,11,44,7,-927,21,24,-137,10,7,4,17,33,343,7,-2,-7,26,19,59,15,-4,-1,-6,1,-109,-3,25,-85,-11,847,76,1247,21,47,609,9,-7,-39,24,8,-55,-164,42,121,2,-18,-12,9,66,18,6,28,16,-553,-19,14,10,98,4,6,27,15,6,16,2,20,53,23,17,346,10,19,33,70,105,93,28,-49,7,-335,3,94,134,25,-8,-139,71,-54,64,61,5,-3,23,-315,99,-469,2,-9,65,165,207,19,161,91,3,24,182,4,-48,48,-3,344,40,-7,91,-2,10,2,29,-149,29,38,14,-38,-13,26,172,14,-368,54,-103,-5,-11,78,-528,1567,-3,42,-4,8,32,86,16,7,42,6,18,-6,-3,-33,82,-356,37,-26,86,13,-467,-115,15,38,12,17,-1808,-99,31,13,130,29,44,8,108,174,-6,11,3,65,-10,24,484,139,187,12,173,8,-50,17,39,80,1019,-24,25,13,11,38,16,9,9,79,-1193,57,25,-13,17,-79,-93,-44,-44,-24,17,196,-26,16,1,34,10,48,91,-6,-43,26,-1,-26,-24,-33,-10,-208,94,314,20,-22,5,17,-18,7,22,-355,20,-1,31,3,8,-112,-51,39,52,3,-32,3,68,-23,76,26,32,131,-64,-40,30,13,47,9,1,-57,34,26,5,-1709,30,-260,5,-38,-11,18,26,677,12,113,15,55,2,-78,-634,-63,11,128,59,-21,41,64,28,-3,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
